Month,SolarRad,TempOut,WindSpeed,OutHum,P_GEN_MAX
1,86,5.8,1,93,0.043
1,69,6.4,1,93,0.049
1,24,5.3,1,94,0.013
1,24,5.4,0,94,0.005
1,1,5.2,0,95,0
1,6,5.1,4,93,0
1,0,5.1,3,93,0
1,0,4.7,1,93,0
1,0,4.2,0,94,0
1,0,4.3,0,95,0
1,0,4.3,3,94,0
1,0,4.1,2,94,0
1,0,3.7,1,94,0
1,0,3,0,95,0
1,0,3.4,3,95,0
1,0,2.7,0,95,0
1,0,2.8,0,96,0
1,0,3.7,1,94,0
1,0,4.1,4,93,0
1,0,4.3,2,94,0
1,8,3.9,4,94,0
1,60,4.3,5,93,0.039
1,79,5.1,7,92,0.058
1,103,5.3,7,92,0.051
1,112,5.4,7,91,0.043
1,61,5.6,7,89,0.031
1,33,5.8,6,90,0.014
1,22,5.9,6,90,0
1,7,5.9,7,90,0
1,0,5.7,8,93,0
1,0,5.9,9,93,0
1,0,6.2,8,94,0
1,0,6.3,7,94,0
1,0,6.7,7,95,0
1,0,7.4,8,94,0
1,0,7.7,9,95,0
2,0,7.9,8,95,0
2,0,8.3,7,95,0
2,0,8.4,7,94,0
2,0,8.8,7,95,0
2,0,8.3,6,90,0
2,0,6.4,2,93,0
2,0,6.3,2,94,0
2,0,6.1,2,91,0
2,1,5.2,3,90,0
2,48,5.3,2,88,0.018
2,101,5.9,3,84,0.088
2,304,7.1,5,66,0.233
2,374,7.8,6,66,0.219
2,368,7.8,6,65,0.186
2,206,7.6,6,73,0.093
2,62,6.9,8,76,0.048
2,39,5.5,5,88,0.026
2,0,5.6,5,89,0.004
2,0,5.7,5,84,0
2,0,5.8,5,88,0
2,0,5.5,6,85,0
2,0,5.5,5,86,0
2,0,5.4,6,87,0
2,0,5.6,5,87,0
2,0,6.3,5,85,0
2,0,6.3,5,84,0
2,0,6.8,4,87,0
2,0,7.3,4,85,0
2,0,7,3,83,0
2,0,6.3,3,86,0
2,0,5.7,2,86,0
2,0,5.3,3,88,0
2,4,5.2,3,91,0
2,33,5.4,2,90,0.02
2,137,6.7,2,84,0.161
2,325,8.4,3,75,0.203
2,399,9.3,3,68,0.201
2,244,9.2,3,67,0.169
2,204,9.9,3,66,0.096
2,106,9.5,3,69,0.034
2,64,8.7,2,73,0.013
2,4,7,2,79,0.012
2,0,6.2,2,84,0
2,0,5.5,2,88,0
2,0,5.3,2,90,0
2,0,5.1,3,91,0
2,0,5.2,3,91,0
2,0,5.2,2,91,0
2,0,5,5,92,0
2,0,5.2,4,92,0
2,0,5.2,6,92,0
2,0,4.9,5,93,0
2,0,5.1,6,93,0
2,0,4.9,5,93,0
2,0,4.8,5,94,0
2,0,4.9,6,94,0
2,11,4.7,6,94,0
2,46,5.5,7,93,0.006
2,98,5.8,9,89,0.074
2,160,6.3,8,87,0.101
2,206,6.6,9,84,0.162
2,123,6.6,8,83,0.104
2,182,7.1,8,77,0.074
2,81,6.6,7,77,0.056
2,40,6.2,5,78,0.013
2,4,5.7,4,78,0
2,0,5.4,6,81,0
2,0,5.8,6,83,0
2,0,5.6,7,85,0
2,0,5.4,8,86,0
2,0,5,7,88,0
2,0,4.8,6,89,0
2,0,5.3,7,88,0
2,0,5.6,6,88,0
2,0,5.3,5,94,0
2,0,5.6,3,94,0
2,0,5.6,3,87,0
2,0,4.9,3,86,0
2,0,4.3,1,89,0
2,0,4.3,2,89,0
2,7,4.9,2,86,0
2,82,5.3,4,87,0.036
2,113,6.6,4,86,0.11
2,178,7.3,5,79,0.129
2,220,7.8,3,81,0.231
2,212,8.1,6,75,0.206
2,136,7.6,6,76,0.116
2,119,7.5,6,76,0.043
2,32,7.1,7,78,0.014
2,2,6.9,7,78,0
2,0,7.4,8,77,0
2,0,7.4,10,77,0
2,0,7.6,11,78,0
2,0,7.3,12,79,0
2,0,7.6,12,77,0
2,0,6.8,13,82,0
2,0,5.9,11,87,0
2,0,5.6,12,89,0
2,0,5.4,12,91,0
2,0,5.4,11,92,0
2,0,5.9,10,91,0
2,0,6.8,9,89,0
2,0,5.5,9,88,0
2,0,6.7,6,87,0
2,3,6.6,7,84,0
2,44,7.5,7,80,0.024
2,120,8.1,9,79,0.065
2,137,7.8,9,80,0.18
2,134,7.8,10,77,0.138
2,56,7.1,11,85,0.046
2,28,6.6,10,91,0.01
2,21,7.3,9,91,0.006
2,7,7.8,6,92,0.019
2,1,8.5,6,86,0
2,0,9.2,6,80,0
2,0,9.1,7,78,0
2,0,8.8,6,76,0
2,0,8.6,6,75,0
2,0,8.4,6,76,0
2,0,7.8,6,78,0
2,0,7.7,5,79,0
2,0,7.7,5,79,0
2,0,7.9,5,80,0
2,0,7.9,5,79,0
2,0,7.4,4,80,0
2,0,7.2,4,80,0
2,0,6.7,2,82,0
2,0,6.5,3,85,0
2,0,6.8,2,91,0
2,29,7.4,4,89,0.004
2,53,7.8,4,87,0.018
2,44,7.6,4,90,0.012
2,61,6.9,4,89,0.033
2,43,6.3,6,92,0.012
2,35,5.3,9,91,0.013
2,19,5.4,9,94,0
2,14,5.6,11,95,0.003
2,0,7.2,8,96,0
2,0,8.8,7,94,0
2,0,9.3,6,93,0
2,0,10.2,6,92,0
2,0,10,4,94,0
2,0,9.5,4,92,0
2,0,8.9,5,91,0
2,0,9.1,7,92,0
2,0,9.4,5,92,0
2,0,9.4,5,92,0
2,0,9.5,7,92,0
2,0,9.3,6,94,0
2,0,9.3,4,95,0
2,0,9.2,2,96,0
2,0,6,5,93,0
2,0,4.4,6,93,0
2,25,3.6,6,92,0.001
2,38,4.1,6,92,0.01
2,92,5.3,5,90,0.032
2,158,6.8,4,85,0.187
2,222,7.8,4,78,0.168
2,139,8.1,5,73,0.12
2,164,8.5,5,67,0.059
2,32,8.2,2,70,0.013
2,4,7,3,73,0
2,0,6.4,2,78,0
2,0,6.2,2,82,0
2,0,7.6,4,81,0
2,0,6.9,5,88,0
2,0,7.4,6,86,0
2,0,7.7,7,85,0
2,0,7.3,8,89,0
2,0,7.2,9,92,0
2,0,7.4,10,93,0
2,0,8,10,93,0
2,0,7.8,10,93,0
2,0,8.1,7,93,0
2,0,8.8,6,89,0
2,0,7.7,4,88,0
2,1,7.1,6,86,0
2,68,6.6,3,90,0.021
2,211,8.8,5,83,0.206
2,220,8.9,7,73,0.229
2,200,7.2,7,79,0.193
2,163,7.3,6,76,0.174
2,162,8.4,7,72,0.138
2,139,6.8,6,77,0.055
2,52,7.2,8,77,0.023
2,3,7.2,7,74,0.005
2,0,5.9,6,85,0
2,0,6.2,7,87,0
2,0,5.7,7,91,0
2,0,5.9,5,91,0
2,0,6.2,6,84,0
2,0,6.4,5,79,0
2,0,6.8,7,76,0
2,0,6.7,6,76,0
2,0,5.9,5,83,0
2,0,6.3,6,80,0
2,0,5.7,5,84,0
2,0,6.2,6,83,0
2,0,6.7,6,80,0
2,0,6.8,6,78,0
2,2,6.9,6,76,0
2,61,6.9,6,76,0.018
2,91,7,7,73,0.04
2,148,7.2,7,72,0.086
2,395,8.3,6,66,0.216
2,278,8.2,6,66,0.188
2,169,8.6,6,59,0.079
2,111,8,5,60,0.091
2,62,7.2,4,66,0.052
2,8,6.7,4,67,0.001
2,0,4.7,3,78,0
2,0,4.3,3,77,0
2,0,4.2,2,82,0
2,0,4.3,2,87,0
2,0,4.2,2,87,0
2,0,3.9,1,90,0
2,0,3.2,0,91,0
2,0,3.1,1,93,0
2,0,3.1,0,94,0
2,0,3.3,0,95,0
2,0,3.6,0,95,0
2,0,3.9,0,96,0
2,0,4.2,0,96,0
2,0,4.5,0,96,0
2,1,5.4,4,96,0
2,19,5.5,3,95,0
2,60,5.8,3,94,0.016
2,43,6.1,2,94,0.021
2,45,6.2,0,94,0.023
2,44,6.2,0,95,0.015
2,127,7.7,1,91,0.11
2,119,8.3,1,87,0.052
2,59,7.6,2,85,0.038
2,17,5.9,2,86,0.027
2,0,4.9,1,88,0
2,0,4.7,1,89,0
2,0,5,1,89,0
2,0,4.7,5,83,0
2,0,4.6,4,83,0
2,0,3.5,1,86,0
2,0,2.8,1,88,0
2,0,2.6,1,90,0
2,0,2.2,1,92,0
2,0,2.3,1,92,0
2,0,2.1,1,92,0
2,0,2.2,2,92,0
2,0,3.1,6,89,0
2,0,4.2,6,88,0
2,5,5.4,5,91,0
2,24,5.9,7,92,0.005
2,28,6.3,9,90,0.005
2,24,6.2,8,92,0.002
2,23,6.5,9,92,0.003
2,81,6.7,5,87,0.04
2,129,6.6,4,84,0.085
2,98,6.8,5,73,0.058
2,35,7.1,3,70,0.011
2,14,6.1,1,73,0.004
2,0,5,1,76,0
2,0,4.2,1,83,0
2,0,4.3,2,83,0
2,0,4.4,2,81,0
2,0,4.3,2,78,0
2,0,3.5,2,81,0
2,0,5.9,5,72,0
2,0,4.3,5,77,0
2,0,4,4,81,0
2,0,4.2,3,81,0
2,0,4.1,3,79,0
2,0,3.8,2,80,0
2,0,3.5,3,83,0
2,0,3.6,6,88,0
2,8,4.3,3,87,0
2,29,3.8,1,92,0
2,163,4.7,2,90,0.174
2,201,5.6,1,89,0.105
2,342,6.9,2,80,0.224
2,295,7.3,4,72,0.163
2,204,7.4,5,62,0.149
2,108,7.1,5,65,0.091
2,51,6.8,5,63,0.019
2,14,5.8,3,68,0.001
2,0,5.2,1,70,0
2,0,4.7,1,73,0
2,0,4.4,2,75,0
2,0,4.2,2,79,0
2,0,3.7,1,82,0
2,0,3.7,2,82,0
2,0,3.4,1,84,0
2,0,3.4,2,85,0
2,0,3.5,1,85,0
2,0,3.3,1,86,0
2,0,3.2,0,88,0
2,0,3.9,3,87,0
2,0,3.9,4,88,0
2,0,4.6,4,90,0
2,7,5.2,5,91,0
2,18,5.2,4,85,0
2,63,4.6,8,88,0.017
2,91,4.8,11,90,0.031
2,43,4.7,12,93,0.04
2,29,5.1,12,94,0.008
2,31,6.4,11,95,0.012
2,8,7.4,9,96,0
2,18,9.4,9,95,0.001
2,1,10,9,93,0
2,0,10.2,9,92,0
2,0,10.9,15,90,0
2,0,11.3,8,82,0
2,0,10.9,10,75,0
2,0,10.7,12,76,0
2,0,10.3,12,78,0
2,0,9.6,12,75,0
2,0,9.1,10,75,0
2,0,8.3,10,80,0
2,0,7.7,8,82,0
2,0,7.6,7,82,0
2,0,8.3,9,75,0
2,0,7.2,7,82,0
2,0,7.8,7,81,0
2,9,7.6,8,78,0
2,99,8.6,7,77,0.055
2,159,9.1,9,72,0.169
2,266,10.2,7,67,0.2
2,311,10.2,8,69,0.228
2,196,9.7,7,72,0.164
2,139,9.8,8,72,0.12
2,118,9.6,7,74,0.058
2,19,6.3,5,87,0.055
2,0,6.3,3,87,0
